3238018,Fraas,Paisley Scarf,"Sale $100.80
 (40% off)",Made in Italy,"50""W x 53""L ",50% modal/50% cotton,https://www.bloomingdales.com/shop/product/?ID=3238018,Jewelry & Accessories
3238018,Fraas,Paisley Scarf,"Sale $100.80
 (40% off)",Made in Italy,"50""W x 53""L ",50% modal/50% cotton,https://www.bloomingdales.com/shop/product/?ID=3238018,Jewelry & Accessories
3145759,Echo,Metallic Tweed Ruana,"Sale $59.25
 (25% off)",[''],,,https://www.bloomingdales.com/shop/product/?ID=3145759,Jewelry & Accessories
3145759,Echo,Metallic Tweed Ruana,"Sale $59.25
 (25% off)",[''],,,https://www.bloomingdales.com/shop/product/?ID=3145759,Jewelry & Accessories
3428512,Echo,Striped Wool Scarf,"Sale $96.75
 (25% off)",[''],"30""W x 80""L ",100% wool,https://www.bloomingdales.com/shop/product/?ID=3428512,Jewelry & Accessories
3428512,Echo,Striped Wool Scarf,"Sale $96.75
 (25% off)",[''],"30""W x 80""L ",100% wool,https://www.bloomingdales.com/shop/product/?ID=3428512,Jewelry & Accessories
3114146,Heurueh,Color-Block Faux Fur Scarf,"Now $64.32
 (49% off)",[''],"9""W x 70""L ",,https://www.bloomingdales.com/shop/product/?ID=3114146,Jewelry & Accessories
3114146,Heurueh,Color-Block Faux Fur Scarf,"Now $64.32
 (49% off)",[''],"9""W x 70""L ",,https://www.bloomingdales.com/shop/product/?ID=3114146,Jewelry & Accessories
3243064,Jane Carr,Mixed-Print Silk Scarf,"Sale $171.00
 (25% off)",Made in Italy,"35.5""W x 35.5""L ",,https://www.bloomingdales.com/shop/product/?ID=3243064,Jewelry & Accessories
3243064,Jane Carr,Mixed-Print Silk Scarf,"Sale $171.00
 (25% off)",Made in Italy,"35.5""W x 35.5""L ",,https://www.bloomingdales.com/shop/product/?ID=3243064,Jewelry & Accessories
3296234,valbisenzio,Carre Cora Ombré Scarf,"Sale $373.50
 (25% off)",Made in Italy,"55""W x 55""L ",70% cashmere/30% silk,https://www.bloomingdales.com/shop/product/?ID=3296234,Jewelry & Accessories
3296234,valbisenzio,Carre Cora Ombré Scarf,"Sale $373.50
 (25% off)",Made in Italy,"55""W x 55""L ",70% cashmere/30% silk,https://www.bloomingdales.com/shop/product/?ID=3296234,Jewelry & Accessories
3304170,Eileen Fisher,Tie-Dyed Scarf,"Sale $138.60
 (30% off)",[''],,78% organic cotton/21% silk,https://www.bloomingdales.com/shop/product/?ID=3304170,Women
3304170,Eileen Fisher,Tie-Dyed Scarf,"Sale $138.60
 (30% off)",[''],,78% organic cotton/21% silk,https://www.bloomingdales.com/shop/product/?ID=3304170,Women
3117307,Echo,Metallic Tweed Ruana,"Sale $59.25
 (25% off)",[''],,,https://www.bloomingdales.com/shop/product/?ID=3117307,Jewelry & Accessories
3117307,Echo,Metallic Tweed Ruana,"Sale $59.25
 (25% off)",[''],,,https://www.bloomingdales.com/shop/product/?ID=3117307,Jewelry & Accessories
3113089,AQUA,Houndstooth Puffer Scarf - 100% Exclusive,"Sale $28.80
 (40% off)",[''],"7""W x 53""L ",Cotton; fill: polyester,https://www.bloomingdales.com/shop/product/?ID=3113089,Jewelry & Accessories
3113089,AQUA,Houndstooth Puffer Scarf - 100% Exclusive,"Sale $28.80
 (40% off)",[''],"7""W x 53""L ",Cotton; fill: polyester,https://www.bloomingdales.com/shop/product/?ID=3113089,Jewelry & Accessories
